id,"frame","x [nm]","y [nm]","z [nm]"
178,17,2482.620103,623.966903,0
179,18,661.461206,8173.135117,0
180,18,5574.481790,9722.159968,0
181,18,5743.621843,1246.683670,0
182,18,7605.372058,8487.265835,0
183,18,4843.276849,4079.718073,0
184,18,2307.435641,8426.141546,0
185,18,9058.436352,6532.223910,0
186,18,7366.875180,1927.258649,0
187,18,4975.384414,4255.446695,0
188,18,4710.689395,5476.397668,0
189,18,4597.201799,5238.680861,0
190,18,4944.770437,1276.170889,0
191,18,2426.883567,667.304450,0
192,19,5546.462827,10006.178397,0
193,19,7786.216365,8615.366455,0
194,19,4908.989538,3864.999921,0
195,19,7253.581279,1746.920743,0
196,19,5101.681981,4433.960354,0
197,19,4581.598354,4903.109228,0
198,19,4989.692996,1264.272113,0
199,19,2358.654890,861.474679,0
200,20,5804.016114,9794.413647,0
201,20,7557.580793,8608.225956,0
202,20,4693.314582,9481.032317,0
203,20,4994.625497,4007.804690,0
204,20,7274.036465,1891.058922,0
205,20,1334.146476,6623.832694,0
206,20,4730.072227,4433.962281,0
207,20,4605.947838,4961.141746,0
208,20,4602.681858,1310.520892,0
209,21,5868.972211,9464.043488,0
210,21,7828.921642,8731.443838,0
211,21,4646.362288,9350.123364,0
212,21,4877.798446,4386.029311,0
213,21,3811.650589,7394.461226,0
214,21,7156.957411,1982.342915,0
215,21,4659.826652,4406.665247,0
216,21,4367.948881,4725.618294,0
217,21,4560.312962,1461.186367,0
218,22,5792.851413,7543.526254,0
219,22,7960.193883,9007.149049,0
220,22,4505.384393,9427.049967,0
221,22,4873.175176,4290.081476,0
222,22,1367.048244,1475.851465,0
223,22,3783.357425,7495.896398,0
224,22,7070.644896,2245.852450,0
225,22,4574.231995,4502.089934,0
226,22,4635.653251,4906.995066,0
227,22,4360.406017,1740.299346,0
228,23,1363.761328,6805.443559,0
229,23,5614.752342,7496.822725,0
230,23,7878.975681,9089.130181,0
231,23,4586.490036,9392.679990,0
232,23,5142.044556,4247.936906,0
233,23,1488.003970,1582.476196,0
234,23,3870.406653,7794.607638,0
235,23,7193.928867,1983.428357,0
236,23,4766.313264,1979.334185,0
237,23,4004.723040,7205.225702,0
238,23,4148.848159,1739.953930,0
239,24,3533.326665,7222.227629,0
240,24,2520.136003,8153.235016,0
241,24,1310.778441,6919.274730,0
242,24,5586.639908,7472.769787,0
243,24,8184.657377,9077.806705,0
244,24,8000.295879,7579.909039,0
245,24,4399.839922,9574.766261,0
246,24,1569.293591,1790.856347,0
247,24,3830.349322,7752.934702,0
248,24,3774.346684,4449.976620,0
249,24,4952.300971,2090.726646,0
250,24,7956.306724,834.893328,0
251,24,4053.189981,7161.863597,0
252,24,4031.362160,1609.704867,0
253,25,3518.503558,7367.043276,0
254,25,729.498482,6302.535088,0
255,25,8073.177059,8901.957788,0
256,25,8174.740829,7610.209882,0
257,25,4297.618265,9705.173826,0
258,25,1396.911696,1927.822838,0
259,25,3990.879175,7751.686275,0
260,25,3934.045284,4471.084341,0
261,25,773.499265,2987.109628,0
262,25,7851.245783,960.993253,0
263,25,3908.068071,6997.828415,0
264,25,4269.598648,1665.146826,0
265,25,6911.769350,1623.461780,0
266,26,8383.822539,5933.844255,0
267,26,4352.226577,2877.042504,0
268,26,598.192708,6192.678169,0
269,26,8074.475620,8924.439960,0
270,26,8097.566844,7660.381395,0
271,26,9875.650796,4498.232968,0
272,26,4136.891600,9898.995068,0
273,26,1353.801533,1942.698889,0
274,26,3644.920066,7971.618921,0
275,26,3890.957770,4555.519325,0
276,26,632.931875,3192.598133,0
277,26,8048.568744,1253.653785,0
278,26,4091.617601,7053.368042,0
279,26,6852.166642,1494.900030,0
280,27,8381.494283,6013.346169,0
281,27,4332.570837,2705.492006,0
282,27,662.464425,6301.812457,0
283,27,8155.934660,8871.973337,0
284,27,6931.169455,7710.346939,0
285,27,8131.314533,7844.802089,0
286,27,8339.153479,9618.775962,0
287,27,9827.019997,4524.633667,0
288,27,4104.711426,10003.620232,0
289,27,3936.075252,4495.427517,0
290,27,290.369729,3248.412405,0
291,27,8167.865407,1090.405165,0
292,27,4149.230918,7138.170330,0
293,27,6445.334828,9466.402649,0
294,27,6921.699515,1486.101483,0
295,28,8395.330180,6105.417805,0
296,28,4258.702985,2693.254151,0
297,28,7561.143311,2682.260485,0
298,28,633.362978,6445.091781,0
299,28,8369.787190,8749.242523,0
300,28,6860.120150,7776.291445,0
301,28,8499.632872,9637.189787,0
302,28,4104.822505,10117.655854,0
303,28,4021.438704,4641.548730,0
304,28,7106.180058,5529.862576,0
305,28,4228.146311,7248.618610,0
306,28,6204.218277,9455.539720,0
307,28,6889.818507,1092.978503,0
308,29,8297.848148,6342.313307,0
309,29,3237.589886,8005.621579,0
310,29,4203.559569,2694.788612,0
311,29,573.113282,6401.699069,0
312,29,8442.782222,8645.007567,0
313,29,6755.770892,7617.069663,0
314,29,5806.835054,6338.962046,0
315,29,8367.863447,9721.650138,0
316,29,4244.724273,10278.758531,0
317,29,4247.426096,4409.416896,0
318,29,7123.131694,5428.651775,0
319,29,6159.100385,9375.561014,0
320,29,2977.978869,4938.241090,0
321,29,6938.901099,1117.542534,0
322,30,8467.807844,6103.153568,0
323,30,4111.605795,2647.024242,0
324,30,6735.570491,7444.170407,0
325,30,4366.266152,6600.352750,0
326,30,4176.593811,10209.058089,0
327,30,4122.451040,4478.477121,0
328,30,7031.819182,5189.178407,0
329,30,4028.651682,4519.764424,0
330,30,6211.092213,9185.957719,0
331,30,2886.602276,4654.659712,0
332,30,6938.455640,1179.067220,0
333,31,8426.157315,6091.209855,0
334,31,3872.651443,2763.387104,0
335,31,4306.302376,6773.508453,0
336,31,8147.454121,2757.530869,0
337,31,4246.168682,9929.410581,0
338,31,4240.462934,4509.205493,0
339,31,6809.128917,5126.285920,0
340,31,4035.283425,4459.158163,0
341,31,6494.973554,9303.108801,0
342,31,3016.396821,4660.851515,0
343,31,6857.854272,1145.978607,0
344,32,8793.088094,6129.646619,0
345,32,3908.035145,2569.549375,0
346,32,8378.408582,2645.985065,0
347,32,4180.334772,9898.886451,0
348,32,4454.743959,4420.604961,0
349,32,7026.653126,5044.895992,0
350,32,6540.965919,9472.999318,0
351,32,3060.464169,4703.229877,0
352,32,4017.658851,6932.376949,0
353,32,7098.626312,889.283295,0
354,33,8781.657818,5980.747867,0
355,33,3839.727139,2671.628458,0
356,33,6810.372534,5106.606504,0
357,33,6448.235162,9407.322005,0
358,33,3058.109457,4755.427263,0
359,33,7370.836639,783.669128,0
360,34,8758.296935,5965.243255,0
361,34,1540.109110,4421.873782,0
362,34,3790.002770,2906.820738,0
363,34,6386.947306,9319.540731,0
364,34,3266.029112,4717.501453,0
365,35,8804.657798,6188.429257,0
366,35,1347.285135,4492.419849,0
367,35,3892.931551,2730.860542,0
368,35,8111.521418,940.648308,0
369,35,3200.225934,7301.491221,0
370,35,9719.495825,6942.531825,0
371,35,6349.374083,9492.337909,0
372,35,3220.381447,4674.299052,0
373,36,8657.065905,6494.956221,0
374,36,4289.186295,1264.511059,0
375,36,3938.854291,2714.410939,0
376,36,4190.786938,7703.700086,0
377,36,6369.734961,9845.071691,0
378,36,3437.792173,4767.030938,0
379,37,8699.902698,6424.936095,0
380,37,4093.371453,2602.113977,0
381,37,930.395538,2738.726185,0
382,37,4448.033254,7518.363697,0
383,37,6444.031599,9961.804206,0
384,37,3574.476589,4651.016956,0
385,37,6718.303396,8104.251285,0
386,38,8551.245175,6408.247612,0
387,38,815.485908,2965.344558,0
388,38,7164.244279,5729.991743,0
389,38,3364.150412,4483.230027,0
390,38,7019.394828,8131.694416,0
391,39,8477.769007,6230.662198,0
392,39,3153.263645,9558.517564,0
393,39,5966.638204,1614.571757,0
394,39,8116.182170,4560.152855,0
395,39,7050.603142,5811.951805,0
396,39,3406.701984,4392.967985,0
397,40,8420.005251,6301.544877,0
398,40,9709.100052,6564.552843,0
399,40,3164.689390,9307.384651,0
400,40,5893.349973,1436.663370,0
401,40,9669.018304,7549.476983,0
402,40,7135.168253,5556.928703,0
403,41,8449.366311,6425.216141,0
404,41,9216.442147,1341.885651,0
405,41,9573.945730,6380.274484,0
406,41,2825.459244,1846.476760,0
407,41,5828.458123,1548.285252,0
408,41,9671.396753,7186.443795,0
409,41,6859.816523,5540.480564,0
410,41,8818.312130,9026.504297,0
411,41,250.328706,8163.860764,0
412,42,8387.248295,6237.236992,0
413,42,9693.024624,6586.075022,0
414,42,3061.284984,1661.012118,0
415,42,5855.550155,1726.923788,0
416,42,1156.855587,7238.821756,0
417,42,6813.014450,5834.093648,0
418,42,8929.095380,8987.379827,0
419,42,492.839784,7720.762043,0
420,43,8355.660700,6499.375567,0
421,43,3073.962510,1489.659893,0
422,43,5778.417947,1787.572021,0
423,43,1104.359766,7230.455179,0
424,43,5199.105805,2369.605921,0
425,43,7809.246356,7559.383214,0
426,43,9821.765197,6766.231931,0
427,44,8442.638953,6414.265552,0
428,44,8368.008090,8246.585829,0
429,44,3040.976200,1543.596331,0
430,44,5651.110858,1721.432235,0
431,44,9907.028398,3488.843442,0
432,44,790.985203,6926.391201,0
433,44,5203.033772,2249.203595,0
434,44,4940.329342,7500.288668,0
435,44,9884.114863,5581.705730,0
436,44,1950.019468,2510.780246,0
437,45,3081.459574,1605.334386,0
438,45,5829.388550,1736.888694,0
439,45,9960.064151,3119.396038,0
440,45,802.929590,7094.333701,0
441,45,5344.816399,2115.170433,0
442,45,9814.643217,5811.777207,0
443,45,1826.935663,2602.644527,0
444,46,3310.750641,1613.053148,0
445,46,6012.932613,1988.442659,0
446,46,10017.265654,2952.540248,0
447,46,891.005726,6861.856970,0
448,46,9731.458950,5799.024753,0
449,46,1718.012959,2588.242909,0
450,47,3574.133864,1709.216521,0
451,47,9928.673967,2815.628452,0
452,47,485.160203,7070.851050,0
453,47,4290.258451,3694.222077,0
454,47,9878.603374,5875.734004,0
455,47,1783.786376,2792.832342,0
456,48,3752.055800,1734.490519,0
457,48,411.895113,7131.878025,0
458,48,4472.768671,3617.315180,0
459,48,9801.013673,5750.122835,0
460,48,9053.345467,617.808237,0
461,48,1699.439447,2710.836344,0
462,49,162.058833,6904.729062,0
463,49,4455.731336,3699.325175,0
464,49,9958.522457,6076.329191,0
465,49,8871.862200,689.384079,0
466,49,1528.251051,2754.424185,0
467,50,207.548796,6877.108518,0
468,50,9832.744503,5847.584155,0
469,50,9090.231253,670.761667,0
470,50,682.402067,1519.649837,0
471,50,1570.686562,2901.048535,0
472,51,118.563253,6927.403742,0
473,51,9882.656766,5776.613705,0
474,51,8859.145062,898.305591,0
475,51,827.878147,1690.848133,0
476,51,1715.596640,2704.548884,0
477,52,475.995741,6916.811532,0
478,52,9993.501256,6016.097395,0
479,52,9061.528685,1019.457065,0
480,52,1641.740634,3263.919685,0
481,52,1856.054571,2609.351085,0
482,53,1411.605679,5660.497318,0
483,53,9386.925632,122.161512,0
484,53,6854.719880,6843.176154,0
485,53,6382.730799,801.722898,0
486,53,10152.477559,5903.990953,0
487,53,2393.017806,1100.053372,0
488,53,8891.211151,1094.782671,0
489,53,1839.288052,2337.864555,0
490,54,1168.133739,5524.521301,0
491,54,9190.252629,123.773408,0
492,54,6716.707090,6865.719387,0
493,54,6551.259681,735.608295,0
494,54,10106.684127,5962.978811,0
495,54,6904.473832,3089.753414,0
496,54,308.570981,2402.224912,0
497,54,1731.749570,2324.852685,0
498,55,1254.318846,5700.846453,0
499,55,4721.594233,3744.630322,0
500,55,7590.411100,306.695064,0
501,55,3462.696490,6435.665652,0
502,55,4609.739400,3233.581346,0
503,55,6860.889612,747.652476,0
504,55,10071.352831,6144.477807,0
505,55,6870.482819,3230.340782,0
506,55,317.450146,2351.281960,0
507,55,5532.204331,6072.485304,0
508,55,1596.756001,2254.636127,0
509,56,1366.830819,5571.158538,0
510,56,4836.388510,3916.672630,0
511,56,7458.815533,242.270161,0
512,56,3380.138844,6499.226397,0
513,56,4698.643495,3023.236366,0
514,56,10002.952829,6324.811377,0
515,56,6689.972368,3347.604044,0
516,56,169.553607,2290.405491,0
517,56,5558.777548,5913.778894,0
518,56,1589.068333,2290.414465,0
519,57,1284.650486,5503.325425,0
520,57,4732.325835,3916.246085,0
521,57,7321.578419,179.840736,0
522,57,4869.183625,3177.618982,0
523,57,436.995625,9239.041716,0
524,57,10059.568198,6238.600057,0
525,57,3471.141565,8191.883913,0
526,57,9540.832374,4785.497186,0
527,57,7969.989293,6307.377111,0
528,57,5676.859963,6054.790924,0
529,57,1846.141229,2193.029556,0
530,58,1385.082415,5318.371438,0
531,58,4634.813538,3912.886223,0
532,58,4936.506214,2905.811350,0
533,58,461.670389,9173.266977,0
534,58,174.217311,1490.412158,0
535,58,3595.909304,8234.346048,0
536,58,9331.459344,4635.517703,0
537,58,8110.132266,6266.132197,0
538,58,5468.102596,5929.751731,0
539,58,1935.433343,2056.624161,0
540,59,1119.655931,5429.837751,0
541,59,4736.504745,3872.720818,0
542,59,4986.063088,3050.290459,0
543,59,249.091476,1622.978399,0
544,59,2220.372320,7661.081895,0
545,59,3606.525628,8011.038993,0
546,59,9158.129835,4487.919686,0
547,59,8137.620008,6405.085267,0
548,59,5807.600177,7365.851904,0
549,59,5374.507536,5842.788932,0
550,59,2165.666530,2419.211714,0
551,60,1130.807226,5548.977161,0
552,60,4767.486450,3935.467525,0
553,60,241.239182,1627.308578,0
554,60,2080.633101,7852.731524,0
555,60,3551.340983,8188.741698,0
556,60,9052.338964,4450.566928,0
557,60,8059.004847,6370.094291,0
558,60,5588.860566,6020.572414,0
559,60,2231.305494,2667.647019,0
560,61,1239.037855,5458.781113,0
561,61,4663.691008,3949.084041,0
562,61,285.782345,1794.766445,0
563,61,2031.537364,7916.061547,0
564,61,9131.544989,4372.678374,0
565,61,8161.068470,6391.010149,0
566,61,2008.551403,2711.742003,0
567,62,1550.838693,5328.283242,0
568,62,4593.438022,3902.808898,0
569,62,261.998724,1870.684164,0
570,62,2073.674731,7785.352138,0
571,62,8182.102632,6499.368124,0
572,62,2075.076660,2850.967294,0
573,63,4800.426911,3886.367090,0
574,63,3181.032929,3764.784815,0
575,63,248.131712,1979.918044,0
576,63,2145.046294,7647.447550,0
577,63,8098.076063,6561.933473,0
578,63,2052.860374,2583.496771,0
579,64,5050.832667,7886.242161,0
580,64,5020.068965,3722.329905,0
581,64,2090.559576,7544.840492,0
582,64,8127.355285,6731.005361,0
583,64,2286.483965,2619.100135,0
584,65,4996.275305,7879.076723,0
585,65,4816.845021,3854.722391,0
586,65,2148.328500,7284.341297,0
587,65,7944.471024,6881.477478,0
588,65,4554.629535,7515.686461,0
589,65,3197.200922,2180.522424,0
590,65,2366.365048,2389.246531,0
591,66,4852.775800,3860.885568,0
592,66,2898.692274,4275.457503,0
593,66,7753.228097,6889.416656,0
594,66,4713.138350,7497.068822,0
595,66,2980.481808,2326.094732,0
596,66,2430.510386,2372.088789,0
597,67,4952.761372,3840.711258,0
598,67,3136.357323,4181.810680,0
599,67,9636.307653,682.295631,0
600,67,7561.955234,6641.738678,0
601,67,7167.774521,7416.880498,0
602,67,4621.900112,7512.635476,0
603,67,3195.958113,2182.962295,0
604,67,2394.145998,2044.010531,0
605,68,6237.215244,7258.388764,0
606,68,2926.585085,4163.594925,0
607,68,9848.939998,654.220848,0
608,68,7507.243716,6619.945330,0
609,68,7186.444535,7471.784630,0
610,68,4721.820882,7555.506658,0
611,68,2213.783612,1830.362852,0
612,69,6211.516858,7070.439354,0
613,69,2870.095560,4190.878128,0
614,69,5512.054929,1746.420133,0
615,69,9843.579827,704.378613,0
616,69,7654.812858,6668.757895,0
617,69,7561.229958,7581.856392,0
618,69,4804.319375,7259.433958,0
619,70,6277.120502,7073.977965,0
620,70,3022.019855,4290.972832,0
621,70,5536.751817,1826.537261,0
622,70,4860.898837,7212.160136,0
623,71,1921.763970,8774.018372,0
624,71,6399.217746,7072.316252,0
625,71,3171.914750,4260.854755,0
626,71,5432.527041,1718.023411,0
627,71,4910.155207,7345.474687,0
628,72,2003.943582,8981.973280,0
629,72,6312.922911,6979.433210,0
630,72,5489.582405,1810.329741,0
631,72,4282.347968,6661.988462,0
632,72,4698.701840,7188.873635,0
633,72,6326.367440,9560.286921,0
634,73,2084.162782,8856.837794,0
635,73,6224.717998,6959.381919,0
636,73,8345.263072,8335.752167,0
637,73,6763.311578,9230.637536,0
638,73,8887.196135,4818.736821,0
639,73,4508.487147,7169.091198,0
640,73,6402.649731,9405.947228,0
641,74,2323.521372,9125.092956,0
642,74,6146.017532,6974.583805,0
643,74,8447.535863,8345.411940,0
644,74,6314.726292,5903.419811,0
645,74,8961.178778,7736.660188,0
646,74,8975.251260,4653.994505,0
647,74,7609.028178,7265.846112,0
648,75,2251.294787,9410.315279,0
649,75,6125.867017,6988.450819,0
650,75,8481.706886,8528.247325,0
651,75,6089.289950,5804.675727,0
652,75,9237.967919,6347.277400,0
653,75,8888.002803,7754.913398,0
654,75,9070.679526,4541.897129,0
655,75,7370.117212,7303.211084,0
656,75,8643.692969,8377.474332,0
657,76,2249.311477,9367.063973,0
658,76,9042.176124,8807.537209,0
659,76,8609.507048,8432.229390,0
660,76,6057.411980,5878.597114,0
661,76,9289.005187,6370.659542,0
662,76,9032.055003,7751.204337,0
663,76,6205.835472,1036.095943,0
664,76,7310.988372,7132.272141,0
665,76,8644.735577,8487.626524,0
666,77,2136.188752,9305.914851,0
667,77,8674.092163,1826.517800,0
668,77,9055.217918,8501.510428,0
669,77,8729.074437,8476.558027,0
670,77,4672.783192,5625.622940,0
671,77,5952.434151,5665.275063,0
672,77,8302.603615,2964.934771,0
673,77,9438.842209,6166.009477,0
674,77,6249.278263,948.665878,0
675,77,7421.644985,6999.097778,0
676,77,8716.831148,8377.444074,0
677,77,4305.091402,647.786219,0
678,78,2000.057182,8977.322793,0
679,78,8618.757825,1962.743168,0
680,78,9059.822966,8511.944826,0
681,78,8628.880146,8150.665847,0
682,78,4813.297441,5441.834172,0
683,78,9314.157257,6115.110685,0
684,78,2341.925481,4058.189271,0
685,78,3175.766425,4654.805049,0
686,78,6004.379896,992.902819,0
687,78,7610.007397,6871.484240,0
688,78,8770.825268,8599.833767,0
689,78,4272.383753,557.544534,0
690,79,2297.346712,8910.630450,0
691,79,8753.589240,1723.138858,0
692,79,9074.399901,8408.897172,0
693,79,8714.373554,8115.611596,0
694,79,4886.279424,5177.794089,0
695,79,9018.056664,6292.461775,0
696,79,1991.040177,3890.432559,0
697,79,2411.138376,4073.180405,0
698,79,36.655259,2680.694458,0
699,79,3097.859003,4979.310702,0
700,79,5975.899885,1005.550808,0
701,79,7602.981895,6980.200562,0
702,79,489.755150,9946.812506,0
703,79,8747.154835,8849.443604,0
704,80,2082.107284,8979.825303,0
705,80,8658.912932,1850.000908,0
706,80,8695.575867,8099.964713,0
707,80,4932.752333,5284.985361,0
708,80,9158.604652,6427.150933,0
709,80,-113.939951,2530.054721,0
710,80,3146.419839,5018.803679,0
711,80,7691.409742,6947.685677,0
712,80,514.978222,10321.725791,0
713,80,8740.377566,8760.304762,0
714,81,1955.058272,8981.955407,0
715,81,8806.493167,7939.992857,0
716,81,9070.928439,6438.572475,0
717,81,34.783884,2698.018677,0
718,81,6544.697277,1161.956650,0
719,81,3251.442554,4736.631030,0
720,81,8817.629928,8868.336890,0
721,81,608.562146,10164.015015,0
722,81,8579.015063,8901.931820,0
723,82,1887.910780,9039.409481,0
724,82,8688.258425,7880.275735,0
725,82,8888.884009,6452.698512,0
726,82,8667.474179,1402.858117,0
727,82,6506.238439,1106.107423,0
728,82,3160.149394,4467.671778,0
729,82,8639.731135,8919.994388,0
730,82,727.652798,10072.863967,0
731,82,8581.305490,8357.472677,0
732,82,6446.997203,1856.525400,0
733,83,1770.318431,9216.607513,0
734,83,8735.772360,8035.871422,0
735,83,8609.567831,1529.224162,0
736,83,2091.511471,304.325469,0
737,83,6450.426472,1246.491994,0
738,83,2978.020985,4498.262504,0
739,83,8688.565353,9113.396128,0
740,83,818.130377,10309.863808,0
741,83,8670.717950,8400.274852,0
742,83,9818.882653,6464.133402,0
743,83,6469.365687,1886.208548,0
744,84,8594.346502,8175.289428,0
745,84,8768.902938,1481.063595,0
746,84,2242.720179,195.314299,0
747,84,6287.899462,1332.974894,0
748,84,3040.928569,4317.542031,0
749,84,8470.173578,9217.984915,0
750,84,961.589059,10504.516849,0
751,84,8808.450665,8310.439089,0
752,84,9978.671425,6359.312716,0
753,84,6526.757040,1504.896867,0
754,85,8489.278481,7989.884203,0
755,85,8909.085241,1278.220489,0
756,85,2240.823065,228.417587,0
757,85,6340.940966,1393.138564,0
758,85,3536.366838,4196.703244,0
759,85,8387.901935,9384.564071,0
760,85,1050.500068,10636.528191,0
761,85,8882.190447,8483.191459,0
762,85,9914.466993,6262.702077,0
763,85,6522.586662,1591.876106,0
764,86,8521.851225,7957.483856,0
765,86,9083.460986,1176.375239,0
766,86,2059.509956,332.179394,0
767,86,9131.031883,9988.867130,0
768,86,6342.004727,1306.292684,0
769,86,3149.759787,4151.037182,0
770,86,8408.616094,9627.615891,0
771,86,2874.514327,9517.598458,0
772,86,925.299399,10537.081928,0
773,86,5425.562968,3844.947962,0
774,86,5399.798135,5074.009840,0
775,86,10125.388181,6298.564806,0
776,86,7467.048780,5656.944859,0
777,86,6459.438099,1523.334266,0
778,87,8476.339600,8013.842157,0
779,87,9152.360762,1171.777990,0
