id,"frame","x [nm]","y [nm]","z [nm]"
367,20,5922.202511,7088.604665,0
368,20,6197.380841,7394.168978,0
369,20,6563.020247,3296.263531,0
370,20,6688.508070,9121.456043,0
371,20,7283.839713,8864.117718,0
372,20,7713.602558,11063.424333,0
373,20,8230.193809,7116.845078,0
374,20,8635.261191,9593.987622,0
375,20,10729.369802,4696.721554,0
376,21,-545.681847,1593.651249,0
377,21,1334.545011,7822.511638,0
378,21,1528.511528,1446.966258,0
379,21,1598.805161,5953.433110,0
380,21,2292.639390,3636.237339,0
381,21,2450.894711,4177.858208,0
382,21,3278.027598,-564.525822,0
383,21,3318.445564,8425.894748,0
384,21,3986.223260,1085.510619,0
385,21,4572.811800,10172.558993,0
386,21,5391.471300,1132.321714,0
387,21,5455.804591,9093.934557,0
388,21,5687.470061,6962.863538,0
389,21,6218.505899,6063.509418,0
390,21,6835.450901,-424.944668,0
391,21,6885.669284,-419.883728,0
392,21,8643.829568,7080.097812,0
393,21,8811.151177,4757.213013,0
394,21,10392.548443,7002.709287,0
395,21,11114.523474,7891.989053,0
396,22,1404.238118,7792.171368,0
397,22,1496.968385,1335.229050,0
398,22,3651.416354,6416.227472,0
399,22,6275.261213,6259.706541,0
400,22,6489.836186,9241.798550,0
401,22,6492.620167,4890.067613,0
402,22,6571.039562,4094.331639,0
403,22,6705.524592,1848.427656,0
404,22,6905.311297,130.511235,0
405,22,7114.805598,11234.117741,0
406,22,7605.319650,8841.375022,0
407,22,8596.659606,7182.224125,0
408,22,9946.555744,-18.547874,0
409,22,10158.304198,10709.251382,0
410,22,10303.679758,8906.311753,0
411,23,241.054162,-93.306553,0
412,23,938.455306,45.966996,0
413,23,1084.526280,2336.768956,0
414,23,2925.611874,8570.625131,0
415,23,4961.742228,11030.579628,0
416,23,4983.529404,5664.771373,0
417,23,5196.622923,1341.505413,0
418,23,5732.709307,6956.290917,0
419,23,6261.047072,3226.209434,0
420,23,6787.199342,4045.771901,0
421,23,7452.001244,2963.655760,0
422,23,7463.360518,8416.203314,0
423,23,7718.334723,6247.270278,0
424,23,9213.173534,6775.825303,0
425,23,9448.099800,8490.756855,0
426,24,-623.325272,-541.014710,0
427,24,-397.830487,1511.829496,0
428,24,971.886219,1342.792751,0
429,24,972.185153,2116.036642,0
430,24,1304.774782,1168.585296,0
431,24,1507.720490,1494.244279,0
432,24,1624.251367,6743.008947,0
433,24,2631.954599,7388.060199,0
434,24,2845.977431,2012.121100,0
435,24,2997.607631,8544.598858,0
436,24,3462.172429,8793.028658,0
437,24,3675.778752,9515.633642,0
438,24,3771.859919,2273.498187,0
439,24,5104.986584,5668.067702,0
440,24,5443.337377,7852.090001,0
441,24,6153.032584,7441.192075,0
442,24,6355.584106,4092.417832,0
443,24,6613.255969,9038.443262,0
444,24,6727.405736,4079.730398,0
445,24,7129.742447,8949.683578,0
446,24,7144.432358,2605.242935,0
447,24,7246.960766,5656.268376,0
448,24,7289.100299,3934.627828,0
449,24,7363.043877,8274.529720,0
450,24,9013.891388,5023.748126,0
451,24,9196.594199,1886.945498,0
452,24,9217.732332,5592.648372,0
453,24,9308.433038,5324.845655,0
454,24,11256.776490,7847.978993,0
455,25,-1085.732518,6074.712386,0
456,25,-259.326105,9741.868767,0
457,25,478.330046,7958.303856,0
458,25,1494.532960,1470.102960,0
459,25,1507.374726,6838.113967,0
460,25,2188.779120,-773.053762,0
461,25,2481.827920,6973.917603,0
462,25,2805.108118,2107.638149,0
463,25,3485.533581,5792.269474,0
464,25,5801.609746,-7.474130,0
465,25,5976.988441,7260.276159,0
466,25,6488.268536,8996.956186,0
467,25,6670.572045,8872.300982,0
468,25,7090.182893,2488.545050,0
469,25,7234.609990,5775.507177,0
470,25,10384.465200,4785.836611,0
471,25,11240.914069,2100.395474,0
472,26,2709.932047,-271.266510,0
473,26,5227.655528,978.670338,0
474,26,5633.734067,7922.283275,0
475,26,5868.905321,-235.399081,0
476,26,5884.284254,6790.742948,0
477,26,6148.363246,6161.171807,0
478,26,6512.851976,4181.435987,0
479,26,6811.096523,3437.265940,0
480,26,7106.894614,6788.562556,0
481,26,7167.589532,5576.826361,0
482,26,9190.452565,4929.384465,0
483,26,9501.352511,5352.570778,0
484,26,10538.632392,10817.046258,0
485,27,745.419046,825.533392,0
486,27,1191.308438,1656.037365,0
487,27,1337.178554,1391.583244,0
488,27,1467.095761,6453.849887,0
489,27,1502.001453,9772.418610,0
490,27,2380.575440,4776.147855,0
491,27,2866.625046,1740.028777,0
492,27,3685.423092,5612.133967,0
493,27,4530.500676,8329.396354,0
494,27,4916.566546,7966.603014,0
495,27,6533.493246,4262.332075,0
496,27,6724.981212,5045.762095,0
497,27,6874.153196,9598.965103,0
498,27,6890.753031,8479.067613,0
499,27,9951.831454,289.907949,0
500,27,10862.458625,3102.108579,0
501,28,-692.848839,695.725297,0
502,28,11.335787,6457.800325,0
503,28,412.405478,1009.920569,0
504,28,769.501365,7533.371341,0
505,28,906.402935,4801.062036,0
506,28,1162.040309,1419.674866,0
507,28,1307.367161,1797.707901,0
508,28,1514.948835,9753.781430,0
509,28,2713.441420,1697.137889,0
510,28,3687.450696,5606.874576,0
511,28,4081.932393,2276.241448,0
512,28,4497.198588,14.687943,0
513,28,4865.310204,4988.431578,0
514,28,5192.437974,755.461866,0
515,28,5544.709496,8179.928058,0
516,28,5564.717720,-476.639695,0
517,28,5755.084940,146.485969,0
518,28,6165.594200,6330.016912,0
519,28,6882.789736,7030.594860,0
520,28,7021.764211,2088.958030,0
521,28,8217.568570,2409.793447,0
522,28,8655.531887,2148.344682,0
523,28,9526.049279,7260.105482,0
524,28,10418.097745,4742.190044,0
525,29,1141.478469,1291.320789,0
526,29,1368.137114,5408.054345,0
527,29,3583.432161,8299.831448,0
528,29,5204.621607,1207.392337,0
529,29,5428.445710,-843.080292,0
530,29,5631.136185,8335.636405,0
531,29,5667.695674,6973.334667,0
532,29,5729.163187,4788.994293,0
533,29,6471.485862,1987.532116,0
534,29,7056.406320,5749.601901,0
535,29,7127.668711,11308.329190,0
536,29,9642.089052,6799.691976,0
537,29,9847.207944,5021.527336,0
538,29,9934.332649,4081.431787,0
539,29,10363.211406,7274.331340,0
540,29,10978.741703,6341.328219,0
541,30,-477.992832,9517.248120,0
542,30,64.859794,4531.052840,0
543,30,762.845450,1319.145002,0
544,30,1060.955479,1706.921479,0
545,30,1095.250321,1423.929175,0
546,30,2185.133961,9465.803616,0
547,30,2840.681089,7127.091032,0
548,30,5541.731959,8315.170137,0
549,30,5763.394726,220.954383,0
550,30,6126.811878,7132.611907,0
551,30,6422.257359,7643.856055,0
552,30,6455.990440,933.640541,0
553,30,9741.274036,4590.895541,0
554,30,11090.126519,10664.670473,0
555,31,-1045.369289,5484.719024,0
556,31,13.235292,5770.964742,0
557,31,1321.726651,1773.090911,0
558,31,1522.055367,6501.539684,0
559,31,1557.950016,2147.100542,0
560,31,1608.624753,5616.021869,0
561,31,1787.183906,5098.072274,0
562,31,1945.913377,5644.677977,0
563,31,2406.782287,1253.158087,0
564,31,2901.521214,7236.048856,0
565,31,2975.752222,3142.245231,0
566,31,3547.809351,5857.103001,0
567,31,4008.250518,6334.166799,0
568,31,4313.104880,4653.753941,0
569,31,4704.904553,5675.897966,0
570,31,5830.056262,174.709259,0
571,31,5831.905909,7078.815265,0
572,31,6005.000731,9381.130254,0
573,31,6259.633393,10322.738392,0
574,31,6381.710161,3532.129354,0
575,31,6569.424887,991.821224,0
576,31,7745.944680,8978.099467,0
577,31,8149.455262,6308.808908,0
578,31,8451.844229,2270.905923,0
579,32,-427.158889,4901.253024,0
580,32,198.613808,9651.678145,0
581,32,1163.899152,1671.681083,0
582,32,1729.695736,3777.947504,0
583,32,1770.393155,6455.127857,0
584,32,1805.542101,2193.208284,0
585,32,2238.386158,5557.650278,0
586,32,2791.835110,7422.617620,0
587,32,4936.786355,5423.575225,0
588,32,5577.247742,1270.966721,0
589,32,5599.676379,7354.549337,0
590,32,7033.233860,1758.289823,0
591,32,7437.238964,-246.112447,0
592,32,7769.890202,9203.152740,0
593,32,8242.803827,6213.024710,0
594,32,9078.686271,703.709336,0
595,32,9364.903011,41.135751,0
596,32,9538.007484,5126.861963,0
597,32,9780.634374,923.434983,0
598,32,9824.242186,2434.427210,0
599,32,10339.483378,7116.391200,0
600,33,822.334086,8998.060562,0
601,33,963.244610,4010.169312,0
602,33,1291.464761,9241.539618,0
603,33,2156.920480,2457.202888,0
604,33,2410.059279,9449.477559,0
605,33,2427.803308,5391.163689,0
606,33,2459.387398,8166.388336,0
607,33,3363.265346,8843.881693,0
608,33,3439.873827,8074.030391,0
609,33,3475.664877,7051.551680,0
610,33,4402.167133,4583.786315,0
611,33,5762.082231,8798.965122,0
612,33,6145.599624,6666.274184,0
613,33,6160.944192,3535.410343,0
614,33,6177.706986,1365.433088,0
615,33,8493.480011,2268.176308,0
616,33,9304.143037,9952.114565,0
617,33,9392.565120,9581.031534,0
618,33,9599.579196,1096.617720,0
619,34,-703.122960,3657.272052,0
620,34,882.933970,9156.662077,0
621,34,974.852227,4300.219619,0
622,34,1036.355643,4307.636955,0
623,34,1401.984478,9259.233035,0
624,34,1692.831117,9760.503350,0
625,34,1802.543570,6741.784584,0
626,34,2182.392301,5547.522829,0
627,34,2258.491448,9744.319563,0
628,34,2271.802324,9593.736696,0
629,34,2373.743584,5074.244665,0
630,34,2552.404952,8566.432096,0
631,34,3114.526014,2320.760837,0
632,34,3314.469719,1991.371466,0
633,34,3710.824420,1248.760039,0
634,34,4326.314172,4669.143312,0
635,34,4594.296540,8133.654329,0
636,34,4735.349236,7341.107311,0
637,34,5411.947106,940.840926,0
638,34,6093.826136,3824.060799,0
639,34,7186.025388,9810.473637,0
640,34,7452.320465,7368.461869,0
641,34,7735.080201,3694.583434,0
642,34,8210.416980,6332.690777,0
643,34,8227.735872,11313.607299,0
644,34,8677.027901,10465.892506,0
645,34,9284.373429,187.851275,0
646,34,9614.084067,5714.256393,0
647,34,9673.215489,1181.729662,0
648,34,9966.781089,5149.213191,0
649,34,10461.556072,3982.313506,0
650,34,10655.666344,9287.317580,0
651,35,-836.210889,8551.084224,0
652,35,35.505475,2696.773899,0
653,35,334.102690,9156.637511,0
654,35,711.284382,10499.662450,0
655,35,1326.461621,9321.877429,0
656,35,1894.295150,7057.152840,0
657,35,2216.448828,6063.207317,0
658,35,2235.381600,9440.070558,0
659,35,2281.948531,797.712861,0
660,35,2544.573945,-471.423335,0
661,35,3276.325954,8909.831186,0
662,35,3932.004624,-192.709963,0
663,35,3983.560906,8827.221031,0
664,35,4015.343163,6867.486679,0
665,35,4897.296439,4463.112474,0
666,35,5446.464281,4058.037335,0
667,35,6291.688007,3690.635687,0
668,35,6304.492189,8719.213539,0
669,35,7730.651185,9298.704604,0
670,35,8076.303617,7376.953337,0
671,35,9220.164172,7829.374684,0
672,35,9312.860536,-43.368766,0
673,35,9315.360220,9888.731424,0
674,35,9317.707178,9950.580200,0
675,35,9420.340177,8394.364679,0
676,35,10275.167137,903.306590,0
677,36,-261.534224,7756.582069,0
678,36,-134.221485,10127.630965,0
679,36,1187.797014,8752.183905,0
680,36,1691.509035,7023.460606,0
681,36,1691.879459,4156.309235,0
682,36,1771.316146,2953.288956,0
683,36,2216.012062,5966.051550,0
684,36,2217.689446,9693.637739,0
685,36,2769.712151,6027.316622,0
686,36,3575.233357,-249.582676,0
687,36,4014.290936,7779.490850,0
688,36,4141.005814,8874.058878,0
689,36,4319.027783,4739.177962,0
690,36,4336.853397,9415.373500,0
691,36,4768.933064,4542.068464,0
692,36,5351.198950,999.986646,0
693,36,5415.920503,3836.452679,0
694,36,5700.177862,8720.602898,0
695,36,8210.169277,9486.048528,0
696,36,8747.422361,2657.163545,0
697,36,9628.192090,6071.813331,0
698,36,9855.005007,5935.857599,0
699,36,11179.817633,6104.231188,0
700,36,11270.964277,3419.549004,0
