id,"frame","x [nm]","y [nm]","z [nm]"
606,49,2050.665491,5600.925709,0
607,49,2113.556734,-91.476689,0
608,49,3493.872361,6056.651826,0
609,49,4498.396375,226.579988,0
610,49,5672.184890,2563.772752,0
611,49,5760.234352,5244.194059,0
612,49,6209.432106,3010.592102,0
613,49,8402.818385,1743.886130,0
614,49,8885.192480,10287.596559,0
615,50,1069.810029,4129.568190,0
616,50,1282.139761,8707.224497,0
617,50,2147.984272,-116.268528,0
618,50,2256.784568,5442.796968,0
619,50,2268.704921,2604.621178,0
620,50,3411.464313,5794.541659,0
621,50,4568.898981,378.929755,0
622,50,5475.254575,2312.328401,0
623,50,5644.519327,5458.599801,0
624,50,6203.196912,3166.507483,0
625,50,9121.216315,10623.832714,0
626,51,299.496141,754.210409,0
627,51,1249.784511,4115.085226,0
628,51,2202.166589,2397.629391,0
629,51,2531.376890,-213.336362,0
630,51,2652.287178,4951.584423,0
631,51,3285.909466,3816.767345,0
632,51,4497.458856,191.504883,0
633,51,5711.202709,2167.649837,0
634,51,5781.298032,5262.409231,0
635,51,6137.112227,4862.142620,0
636,51,6250.411341,3359.205985,0
637,51,8679.011070,6092.489468,0
638,51,9848.837058,10864.624387,0
639,52,791.944882,416.380697,0
640,52,1460.804402,4025.139893,0
641,52,1508.682386,6438.262961,0
642,52,2078.869551,2635.438302,0
643,52,2501.534143,4955.635474,0
644,52,3631.682207,3916.978201,0
645,52,4141.227791,4985.695069,0
646,52,4428.509209,336.441466,0
647,52,5315.482937,3127.544753,0
648,52,5656.241516,5507.117276,0
649,52,5855.418089,2056.435212,0
650,52,5935.954255,4583.213477,0
651,52,8853.188494,6063.159717,0
652,52,10489.821061,10741.153911,0
653,53,1378.104770,2585.587210,0
654,53,1581.773216,4109.898495,0
655,53,1696.947527,8509.034030,0
656,53,2343.815659,5192.636513,0
657,53,3451.975831,3835.282074,0
658,53,3829.734639,5021.338165,0
659,53,4422.576278,265.541583,0
660,53,5122.862870,2983.183559,0
661,53,5681.463700,5343.326270,0
662,53,5833.565026,1925.859066,0
663,53,5859.753780,4376.792264,0
664,53,8992.410448,5884.749477,0
665,53,10875.258381,10865.019667,0
666,54,306.388598,1826.523395,0
667,54,1503.866884,3893.634420,0
668,54,1588.358684,8130.523883,0
669,54,2249.874175,456.969401,0
670,54,2437.699002,4950.602456,0
671,54,3399.208168,3836.513080,0
672,54,3661.333165,4860.673465,0
673,54,4022.997229,5638.055914,0
674,54,4403.170856,606.710152,0
675,54,5490.384365,5168.850236,0
676,54,5822.995230,1768.679148,0
677,54,8956.910981,5641.326791,0
678,54,9614.608161,3823.194007,0
679,54,10713.926505,11113.695313,0
680,55,2111.877225,8553.192150,0
681,55,2795.640039,5527.367889,0
682,55,3409.198886,5800.216453,0
683,55,4228.156591,5536.533949,0
684,55,4309.564043,678.745274,0
685,55,4589.890587,437.167224,0
686,55,6768.958163,4519.753346,0
687,55,9055.383661,5287.337528,0
688,55,9623.890355,3673.116846,0
689,56,1934.126823,8625.000908,0
690,56,2046.149848,9222.150473,0
691,56,2809.025714,5662.188220,0
692,56,3665.234209,81.419690,0
693,56,3727.174830,6109.240007,0
694,56,3904.139168,4970.180145,0
695,56,4054.188580,5508.521120,0
696,56,4294.265968,455.463912,0
697,56,4598.494926,597.358082,0
698,56,4626.957670,7797.436966,0
699,56,7008.585016,7902.628040,0
700,56,7217.537947,5304.495617,0
701,56,8768.838322,5359.119813,0
702,56,9143.438907,9114.658257,0
703,56,9655.686070,3693.035023,0
704,57,2079.863914,9318.350493,0
705,57,3642.816644,6008.536662,0
706,57,3999.175100,5687.631373,0
707,57,4060.028181,524.611307,0
708,57,4104.493103,5010.728376,0
709,57,4524.035088,7768.286756,0
710,57,4573.933993,806.425687,0
711,57,6672.243440,5362.723194,0
712,57,8441.806784,5334.978563,0
713,57,8929.672486,9063.598517,0
714,58,2222.676625,9226.471760,0
715,58,3724.214027,5896.970265,0
716,58,3992.719748,489.729299,0
717,58,4144.223400,5726.364380,0
718,58,4493.800349,4565.482277,0
719,58,4512.610816,715.097484,0
720,58,6589.403908,5474.698179,0
721,58,7633.965541,5224.597144,0
722,58,8782.645866,9072.278464,0
723,59,3584.227625,5651.380659,0
724,59,3879.017027,445.642706,0
725,59,4144.007409,5459.206353,0
726,59,4550.361436,4542.307031,0
727,59,6781.267914,5656.017901,0
728,59,7446.050130,5365.080782,0
729,59,7812.225167,3350.175208,0
730,59,8460.184008,663.709482,0
731,60,3733.658047,488.156671,0
732,60,3899.283239,8563.534368,0
733,60,4216.506756,5379.356702,0
734,60,4561.554842,4509.130516,0
735,60,6951.713713,5886.763683,0
736,60,7499.103108,5204.010634,0
737,60,8009.481169,883.719307,0
738,61,3535.236086,698.304939,0
739,61,3798.689461,8541.090869,0
740,61,4160.030745,5092.754539,0
741,61,6177.938071,764.378992,0
742,61,7214.114452,6237.061453,0
743,61,7525.221818,5069.654086,0
744,61,7925.749074,7532.368431,0
745,61,8695.050279,9968.038955,0
746,62,3314.115329,771.140359,0
747,62,3728.223176,8615.808168,0
748,62,4709.997223,5502.140121,0
749,62,7177.698908,5941.125598,0
750,62,7507.119664,4714.686373,0
751,62,7794.326401,7561.987036,0
752,62,8450.179996,10032.265599,0
753,62,9825.812806,6169.490892,0
754,63,2049.767709,368.406236,0
755,63,2052.672818,7862.273036,0
756,63,3481.170253,855.106289,0
757,63,4537.523998,1575.622580,0
758,63,4786.547156,4915.878940,0
759,63,6996.842807,5819.763209,0
760,63,7228.747678,6077.307879,0
761,63,7418.499776,4796.106765,0
762,63,8696.301629,9856.412944,0
763,63,9743.478876,6371.318731,0
764,64,1878.408011,7791.943888,0
765,64,2345.923599,6663.456610,0
766,64,3452.726845,741.141921,0
767,64,4452.413012,1502.435655,0
768,64,4864.604227,5136.880062,0
769,64,9988.703048,6519.388545,0
770,65,1588.251527,7922.890960,0
771,65,2258.050164,6633.479090,0
772,65,3528.724997,652.723562,0
773,65,4566.387443,1577.923516,0
774,65,4667.803739,5143.930345,0
775,65,8465.032775,8962.923132,0
776,66,1415.532480,7700.115898,0
777,66,1738.709145,4756.170061,0
