id,"frame","x [nm]","y [nm]","z [nm]"
1881,2870,2093815101.431180,72058305.041586,0
1882,2873,1037425224.377602,260105388.437134,0
1883,2874,984248985.651679,512075830.605387,0
1884,2875,922120369.258262,353680031.414710,0
1885,2878,45032911.797598,90342887.600401,0
1886,2879,90622522.433804,55886171.180532,0
1887,2880,70152459.680002,136909734.965070,0
1888,2883,1596374106.771192,254642283.415992,0
1889,2884,1593836829.348562,239794735.917718,0
1890,2885,1613298872.943027,265151893.165178,0
1891,2888,2005896361.253926,34751716.413444,0
1892,2889,2018636861.712524,-12353820.824203,0
1893,2890,2011752056.482754,58365914.580932,0
1894,2893,2280849009.916225,-548654479.210267,0
1895,2894,2162759013.987568,-407121782.849704,0
1896,2895,2098806955.538301,-389246751.043493,0
1897,2898,1623095213.206381,340528393.764405,0
1898,2899,1663371826.434581,119526992.701111,0
1899,2900,1608850942.553190,202182759.144959,0
1900,2903,1293996607.018959,95949338.163735,0
1901,2904,1376251426.847890,57996109.130715,0
1902,2905,1330401416.799471,93513471.253812,0
1903,2908,2593527575.381828,-206810509.330983,0
1904,2909,2586829356.130811,-182342978.050248,0
1905,2910,2687263969.453180,165478589.150849,0
1906,2913,1349762239.970493,-460549145.054247,0
1907,2914,1092592822.291968,-450520439.029679,0
1908,2915,1282006865.586558,-247210973.512456,0
1909,2918,2811374763.204885,-92575202.920715,0
1910,2919,2596768418.327291,-181241368.992872,0
1911,2920,2516904807.530341,-17686752.094573,0
1912,2923,14116176.840057,-162181350.659818,0
1913,2924,86246150.595338,-65026905.994523,0
1914,2925,178381510.962716,133810835.951272,0
1915,2928,2744611606.038887,255216065.178501,0
1916,2929,2403366491.271004,289988059.150861,0
1917,2930,2364480838.881590,62855918.433521,0
1918,2933,2528274840.225837,317729065.276829,0
1919,2934,2530938813.314517,300954914.603485,0
1920,2935,2504459495.221916,358968805.857630,0
1921,2938,1630186606.348430,-69949130.321160,0
1922,2939,1749150251.651282,247724035.998773,0
1923,2940,1901102728.578781,373279230.495746,0
1924,2943,1262896010.897305,215289105.499481,0
1925,2944,1302385263.122531,119208527.855309,0
1926,2945,1300956014.572236,146918886.017710,0
1927,2948,1315927753.447255,77959520.721917,0
1928,2949,1118594758.988176,50347365.894761,0
1929,2950,1202486303.525089,-32013569.202657,0
1930,2953,1463948527.067487,226317334.759760,0
1931,2954,1709680265.395171,438635115.126934,0
1932,2955,1819077548.002687,354377825.449193,0
1933,2958,415281192.425986,-100547464.230158,0
1934,2959,258885077.536786,974954.197956,0
1935,2960,18836425.174983,246775991.828741,0
1936,2963,380283611.782625,-200542647.948095,0
1937,2964,177712690.499353,-439688102.020270,0
1938,2965,611898960.532504,-531154099.322462,0
1939,2968,2175732923.623264,195832413.245813,0
1940,2969,2208101911.855022,227172194.195261,0
1941,2970,2190057863.032076,193846752.035012,0
1942,2973,1261218940.276252,417970453.606896,0
1943,2974,1235170487.529711,473436677.914357,0
1944,2975,1409004554.549695,263646528.612760,0
1945,2978,1151501692.865681,-69853.531979,0
1946,2979,1157618921.604060,45838583.560544,0
1947,2980,1129669811.498804,-32673358.887223,0
1948,2983,1774629005.593017,-450070151.818200,0
1949,2984,1765871977.104562,-468219174.535148,0
1950,2985,1804667517.566762,-420560971.016824,0
1951,2988,258630361.855615,70501958.381120,0
1952,2989,260704625.491468,25258241.379055,0
1953,2990,263864042.026610,46968759.363585,0
1954,2993,987327848.921758,-65550030.003250,0
1955,2994,1058514852.912479,126887918.488756,0
1956,2995,1062151967.295005,100206581.684026,0
1957,2998,2403562890.022007,-235155978.393474,0
1958,2999,2510746591.896725,-289415007.859805,0
1959,3000,2277053220.635559,127293927.610083,0
1960,3003,683708781.830341,398369311.136761,0
1961,3004,616064041.954807,352518556.507731,0
1962,3005,549584168.763429,33283690.036076,0
1963,3008,1876858601.142210,253774929.898080,0
1964,3009,2259702591.002602,136466519.647074,0
1965,3010,2385466997.394197,109271838.766643,0
1966,3013,431419495.362101,239185759.304607,0
1967,3014,447107145.339132,197635437.750403,0
1968,3015,496905567.736272,197329225.439189,0
1969,3018,1776940428.993524,88906914.278184,0
1970,3019,1759593227.725136,104739360.388131,0
1971,3020,1746514509.811801,67262405.684563,0
1972,3023,267650663.966490,-376334194.417949,0
1973,3024,258511396.022895,-343794242.151918,0
1974,3025,293383544.048765,-412923485.680791,0
1975,3028,1558285373.171523,186355734.985373,0
1976,3029,1581996029.831147,197593151.006515,0
1977,3030,1572998842.202943,138014273.839122,0
1978,3033,2549816813.625208,-328174832.772195,0
1979,3034,2577464178.956775,-229138296.153057,0
1980,3035,2380090430.197297,-358448590.850801,0
1981,3038,1496943071.370996,-61509287.834225,0
1982,3039,1469771388.238974,-147165690.133063,0
1983,3040,1474917322.462969,-122612610.513790,0
1984,3043,531661544.931551,-262930560.062944,0
1985,3044,707961022.806206,-293464612.371769,0
1986,3045,880216971.764981,11264325.044749,0
1987,3048,232802842.660789,-35626127.803439,0
1988,3049,375081733.451410,-318342183.793222,0
1989,3050,405568410.092632,-503174498.110041,0
1990,3053,1616489923.230419,370860829.891549,0
1991,3054,1710670190.586012,416680770.925613,0
1992,3055,1706929773.128573,389726372.765141,0
1993,3058,1782605883.029350,-205615177.805837,0
1994,3059,1904554644.249506,-377940096.020130,0
1995,3060,1458720260.651067,-360325280.990409,0
1996,3063,1530231128.036602,25282661.569734,0
1997,3064,1528855723.334038,-28092426.448627,0
1998,3065,1499455107.425223,190476966.004645,0
1999,3068,2788672632.995499,-219013877.018546,0
2000,3069,2790746656.724164,-85061798.944767,0
2001,3070,2737331684.750511,-95032664.595368,0
2002,3073,598332047.209622,44865862.373086,0
2003,3074,615316119.976135,57161152.315331,0
2004,3075,644302324.480202,52170000.045209,0
2005,3078,1843282702.207214,-121471127.077765,0
2006,3079,2128120124.975959,-55819878.933609,0
2007,3080,1948744695.658385,204054051.388832,0
2008,3083,1362152545.838837,518234393.311338,0
2009,3084,1456816180.924499,467710383.774109,0
2010,3085,1350613718.111330,517029318.733850,0
2011,3088,740169489.399704,-297243694.993369,0
2012,3089,807081438.444414,-415694538.487129,0
2013,3090,535621579.734415,-389447619.605451,0
2014,3093,2092341676.857037,481756942.024355,0
2015,3094,2083298177.334488,481614065.240012,0
2016,3095,2068023660.958726,419914274.122066,0
2017,3098,435123705.900790,33080604.208300,0
2018,3099,473161025.628779,-2302109.389900,0
2019,3100,483292792.301653,21310562.623900,0
2020,3103,1700090587.824528,-396983040.229735,0
2021,3104,1778369573.989848,-427290566.730934,0
2022,3105,1725736221.747460,-492243327.654914,0
2023,3108,1899647113.102317,166321976.653767,0
2024,3109,1907214857.367397,171584104.665355,0
2025,3110,1878897309.839091,209659525.834241,0
2026,3113,759004297.871296,-37010185.735243,0
2027,3114,867239240.385558,-288850111.149179,0
2028,3115,677586379.734277,-435189769.633029,0
2029,3118,873145894.477082,263818081.851931,0
2030,3119,879105229.020623,107443703.687624,0
2031,3120,866348744.176128,199288180.072989,0
2032,3123,1587069098.269974,-378471387.210573,0
2033,3124,1552724970.405290,-350594596.061125,0
2034,3125,1505910088.024997,-329252192.174931,0
2035,3128,1449814224.681023,353022615.209172,0
2036,3129,1411794438.010669,320715708.428882,0
2037,3130,1402939224.447716,301941434.268899,0
2038,3133,706251573.704796,-114257558.838254,0
2039,3134,721962348.358817,-137851484.087027,0
2040,3135,668489171.551711,88461243.342668,0
2041,3138,579694258.324506,156368575.925916,0
2042,3139,920584056.362322,368515285.782157,0
2043,3140,1106346153.960426,222307030.339394,0
2044,3143,1149882448.209815,294944378.274603,0
2045,3144,1241113784.171689,300133606.308761,0
2046,3145,1166135471.357977,414778638.482705,0
2047,3148,254382268.924316,267265682.270682,0
2048,3149,231092359.951667,333829620.232213,0
2049,3150,245684011.268401,343489101.199789,0
2050,3153,706648162.226323,-59152201.085176,0
2051,3154,732915201.902664,-250247850.633327,0
2052,3155,439978432.385624,2807624.922813,0
2053,3158,963564815.877507,-28364845.975690,0
2054,3159,1014216053.342258,-434516.286917,0
2055,3160,644748147.943539,-197649074.628753,0
2056,3163,2018723885.816367,-324695695.805534,0
2057,3164,2089292671.479974,-339340065.046831,0
2058,3165,2150727057.677986,-326288776.429625,0
2059,3168,1177328764.420731,464776916.951419,0
2060,3169,1273754350.359771,251375263.444823,0
2061,3170,1272216202.319737,270314647.999404,0
2062,3173,2153126028.202657,52178677.125656,0
2063,3174,2108984655.902338,58369281.176988,0
2064,3175,2117570861.309175,62923167.604830,0
2065,3178,2316395087.367529,-124794352.993264,0
2066,3179,2281676249.088577,-161181934.055189,0
2067,3180,2297893739.752084,-157825521.530181,0
2068,3183,494197383.692788,12813081.188097,0
2069,3184,579044027.326143,-16819051.213092,0
2070,3185,573569818.889243,73090374.890297,0
2071,3188,569194260.246642,153824675.023309,0
2072,3189,602587182.865486,124537093.928934,0
2073,3190,606384401.085218,180920027.893106,0
2074,3193,2590387589.263778,204917603.260037,0
2075,3194,2516149028.971895,201425344.768217,0
2076,3195,2296748229.087240,-136467615.471350,0
2077,3198,1531264054.561135,-96992555.489402,0
2078,3199,1465416535.904311,-38375773.883292,0
2079,3200,1372303251.608148,102472917.407129,0
2080,3203,2400095011.212204,94070080.336065,0
2081,3204,2300372169.080238,135768324.957464,0
2082,3205,2040682392.972490,153448963.699597,0
2083,3208,702317456.900540,-205801854.048916,0
2084,3209,668376955.362279,-152360087.244422,0
2085,3210,715416653.575796,-166926397.822821,0
2086,3213,2613500109.151667,-338019908.783554,0
2087,3214,2541897065.045733,-359931453.587139,0
2088,3215,2557280459.627810,-307555169.218057,0
2089,3218,2715217193.724389,-67891404.328852,0
2090,3219,2689386064.852913,-41456529.791554,0
2091,3220,2699516634.823916,-73766156.232699,0
2092,3223,580765237.823177,229534156.589315,0
2093,3224,524807266.823739,293411156.727022,0
2094,3225,506935708.651963,103139390.613040,0
2095,3228,402940651.392226,134891591.653834,0
2096,3229,386479801.148299,95322879.828025,0
2097,3230,349149996.325601,58759861.176780,0
2098,3233,1406570554.558419,-390440470.195961,0
2099,3234,1431406407.632534,-90651971.688029,0
2100,3235,1158585811.436314,-267789255.464905,0
2101,3238,2245057313.460433,-252269838.134482,0
2102,3239,2223718907.129303,-73347059.367897,0
2103,3240,1939381354.517212,108596611.798366,0
2104,3243,910937948.190685,315522384.521764,0
2105,3244,941160557.675641,320111662.257164,0
2106,3245,1031708189.714341,567720301.949242,0
2107,3248,1828454628.757766,-217473954.870826,0
2108,3249,1775249717.386477,-141568196.615650,0
2109,3250,1847936645.471555,-198106720.842346,0
2110,3253,2218028960.974403,104382615.179074,0
2111,3254,2228555379.733302,57397204.915624,0
2112,3255,2232780045.980320,116488468.821814,0
2113,3258,1220064206.921974,-124619114.472674,0
2114,3259,1231651541.900709,-130552091.313825,0
2115,3260,1210994669.632781,-120929955.245247,0
2116,3263,1900638228.687674,-223968927.015815,0
2117,3264,1865555559.044051,-287452266.168433,0
2118,3265,1832198378.583957,-242853579.503806,0
2119,3268,232350108.220355,351453906.403387,0
2120,3269,300092471.209141,440027126.086730,0
2121,3270,342163781.208970,367065135.842434,0
2122,3273,1162922711.620549,3592961.729533,0
2123,3274,1183114653.969364,83289499.161428,0
2124,3275,897967065.575009,-72337058.284725,0
2125,3278,683454472.715703,5191448.696929,0
2126,3279,671110406.668821,-43666493.892273,0
2127,3280,761611003.555805,-55000075.571239,0
2128,3283,1863257078.391630,-224592177.340553,0
2129,3284,1865436409.033948,279570966.106896,0
2130,3285,1725301919.727699,219046297.202666,0
2131,3289,993143807.190348,-251089048.006508,0
2132,3290,934051117.679121,-497286726.640371,0
2133,3291,1033542633.991087,-280531319.045555,0
2134,3292,1141073512.771767,-322021046.938873,0
2135,3295,1755518356.534181,-41454309.540774,0
2136,3296,1274909836.410811,92778412.396299,0
2137,3297,1189663513.382721,-47031929.867360,0
2138,3298,966531920.802774,19968048.864778,0
2139,3301,1250262148.313510,-199131898.590237,0
2140,3302,1310014021.152330,-303715760.081608,0
2141,3303,1242565209.789148,-26732623.804465,0
2142,3304,1162595024.745618,-93793112.960528,0
2143,3307,2668084972.441114,-336057929.044879,0
2144,3308,2293470310.381375,-106356025.373371,0
2145,3309,2395464340.353276,-416766822.903970,0
2146,3310,2176356992.490289,-221638786.004266,0
2147,3313,1817401964.147043,-145414094.608532,0
2148,3314,1884730470.588869,98839634.759868,0
2149,3315,2047340992.789021,306453084.535194,0
2150,3316,2234467165.056605,299560672.163121,0
2151,3319,2448505786.181588,-396448493.323843,0
2152,3320,2492607802.658474,-229424677.241192,0
2153,3321,2384092258.728196,-48777245.574721,0
2154,3322,2399844699.266006,1940740.393824,0
2155,3325,2077093144.268014,-105663310.572274,0
2156,3326,2090332228.273298,-47408543.780932,0
2157,3327,2122053382.828966,-72163298.839402,0
2158,3328,2353775318.631063,-56844069.936413,0
2159,3331,353840870.814375,-218944345.712511,0
2160,3332,519143445.024905,-202445545.155405,0
2161,3333,400771113.139021,-213073787.197024,0
2162,3334,469828284.571251,-241558952.014266,0
2163,3337,1382685541.818560,-611366.797153,0
2164,3338,1759047773.135341,-160089344.939531,0
2165,3339,1704076003.547706,-267855675.045628,0
2166,3340,1605609831.598677,-369160549.309750,0
2167,3343,1206999461.811335,200912623.273860,0
2168,3344,1097377668.682088,383680812.335604,0
2169,3345,1432828307.869080,376290309.487779,0
2170,3346,1369939137.620747,523236641.462794,0
2171,3349,532478069.341002,432239286.354802,0
2172,3350,483080232.912418,514039030.190444,0
2173,3351,444158103.067680,378258658.979796,0
2174,3352,531750914.744392,293888462.285185,0
2175,3355,953744431.210532,373096630.118425,0
2176,3356,924275135.110088,367581598.812675,0
2177,3357,970153854.121084,418504710.959581,0
2178,3358,947217202.785744,381681448.947431,0
2179,3361,759854303.080696,-299396409.464047,0
2180,3362,978782029.954051,36211984.541362,0
2181,3363,1093464010.233879,-81985980.078983,0
2182,3364,1496730382.225115,82329102.965837,0
2183,3367,496995653.951561,-132589988.740364,0
2184,3368,492154273.115392,-223303132.406590,0
2185,3369,481770857.071966,-155669052.605358,0
2186,3370,492281982.276487,-193804639.781111,0
2187,3373,2111461281.871134,444977802.526542,0
2188,3374,2118294536.610499,427214436.561652,0
2189,3375,2173924000.609386,411316518.962911,0
2190,3376,2170689581.631152,460040336.000763,0
2191,3379,1786020825.201196,114879034.418476,0
2192,3380,1539933496.014897,13722348.740465,0
2193,3381,1546263133.849407,-77702145.605998,0
2194,3382,1367213646.830244,186084798.405734,0
2195,3385,667748394.739510,432564894.142340,0
2196,3386,604380865.717476,387292735.820478,0
2197,3387,694479230.311324,443473102.910339,0
2198,3388,698602485.601314,501509759.630489,0
2199,3391,972339801.783098,-487486357.467208,0
2200,3392,614022413.007162,-455605986.232344,0
2201,3393,871878609.753207,-334870629.265239,0
2202,3394,655977755.105135,-438694157.781239,0
2203,3397,2323620322.230612,217527110.044773,0
2204,3398,2784358453.949192,120534474.251532,0
2205,3399,2666589465.750894,174288485.169879,0
2206,3400,2723347496.981101,302440754.603827,0
2207,3403,579704965.043226,66062523.380933,0
2208,3404,585318918.534054,54670928.152826,0
2209,3405,622402821.967840,34441146.786409,0
2210,3406,702370807.925858,276775683.934368,0
2211,3409,1101111580.933881,-88824574.993039,0
2212,3410,1240884399.247200,336073044.352618,0
2213,3411,1231417479.481249,156800116.639123,0
2214,3412,1252739004.599377,224616760.204932,0
2215,3415,2239946042.286279,-15834779.938809,0
2216,3416,2243671431.524524,69468292.953007,0
2217,3417,2148811373.535842,-88772987.450839,0
2218,3418,2303452644.840358,-65389246.525572,0
2219,3421,2291481068.770141,151931701.153410,0
2220,3422,2179853504.308921,119875913.463721,0
2221,3423,2103371113.304962,318052204.515820,0
2222,3424,1993531953.436026,237302450.374746,0
2223,3427,2353109209.285011,408336340.612957,0
2224,3428,1997283700.943543,16092045.054357,0
2225,3429,1922033326.851925,210332119.582346,0
2226,3430,1767171187.523805,82379319.400274,0
2227,3433,1290004367.242667,135310520.991712,0
2228,3434,1500250928.892531,246447005.632743,0
2229,3435,1126493263.369984,402010251.577177,0
2230,3436,1184783846.434588,513094399.512757,0
2231,3439,445738123.305555,306951651.296519,0
2232,3440,400100206.454281,279625213.102760,0
2233,3441,440780138.743273,241503645.499145,0
2234,3442,408563509.563159,311089361.644567,0
2235,3445,2642804393.247301,155273415.448825,0
2236,3446,2659266331.328137,200211815.104811,0
2237,3447,2699059616.560046,90969368.309927,0
2238,3448,2780856469.952126,150000615.252746,0
2239,3451,2207456265.511129,-48189054.710959,0
2240,3452,2327086614.031182,213965522.937529,0
2241,3453,2338065302.646347,231694298.545301,0
2242,3454,2274002498.595352,287600640.594234,0
2243,3457,1388640625.901657,17202301.117338,0
2244,3458,1458728382.980192,39120024.208077,0
2245,3459,1492687063.717138,140376646.829931,0
2246,3460,1311051227.793490,-45010766.825668,0
2247,3463,679277741.262235,427198742.612808,0
2248,3464,511348491.497201,467492572.118221,0
2249,3465,475879952.964810,272808923.077974,0
2250,3466,330603376.774960,213135241.223143,0
2251,3469,758878049.885916,-537668076.889776,0
2252,3470,597173691.990093,-397450224.957020,0
2253,3471,588822717.040948,-406104318.692922,0
2254,3472,774874736.348948,-294488498.436375,0
2255,3475,1829465237.781457,15050602.853313,0
2256,3476,1647391856.028900,157207461.488879,0
2257,3477,1867712690.099661,49999750.288897,0
2258,3478,1866492311.574728,52590578.437857,0
2259,3481,89133281.229748,56643782.875869,0
2260,3482,104608790.092211,69513647.346942,0
2261,3483,-7022595.617281,-28740171.849881,0
2262,3484,201830238.007575,-273807125.011569,0
2263,3487,1341469368.958457,-445532237.127455,0
2264,3488,1136222435.619053,-435527558.034973,0
2265,3489,1043081351.319421,-422622860.132628,0
2266,3490,1032544088.615890,-381664233.647543,0
2267,3493,2443611354.061788,-338893932.223069,0
2268,3494,2482002938.670784,-522555095.650913,0
2269,3495,2476309459.860889,-563145222.044240,0
2270,3496,2536334227.453715,-552445627.869677,0
2271,3499,1900342134.053102,-230248501.850823,0
2272,3500,1918996183.059232,-288713616.175678,0
2273,3501,1874295465.671653,-234494606.334544,0
2274,3502,1796208575.043765,-143266040.296213,0
2275,3505,1831027157.678444,-342601654.750423,0
2276,3506,1874905660.320142,-89369875.918495,0
2277,3507,1404460240.886451,3307049.214475,0
2278,3508,1902926555.990795,345246352.636105,0
2279,3511,864668941.130701,-497511520.221444,0
2280,3512,1029744125.975020,-543404129.061268,0
2281,3513,858390506.700737,-3644941.521883,0
2282,3514,832810380.212745,60019862.863844,0
2283,3517,2749925149.017389,334666264.571792,0
2284,3518,2754595322.976161,385986330.655699,0
2285,3519,2708071292.269599,346215535.531947,0
2286,3520,2722184532.737257,387510522.953752,0
2287,3523,1807995466.328130,559596332.191980,0
2288,3524,1804493544.986140,485838798.114282,0
2289,3525,1749134578.171504,452861672.796661,0
2290,3526,1750722507.922040,508899252.335930,0
2291,3529,623033842.139249,-508673192.471547,0
2292,3530,720112460.035774,-179232718.630529,0
2293,3531,668644055.357111,47479190.846478,0
2294,3532,932726749.663591,-243884131.195408,0
2295,3535,2674333906.513125,248611068.058110,0
2296,3536,2609129171.340358,193912077.495173,0
2297,3537,2620278800.478662,251457640.744199,0
2298,3538,2593293209.932389,4147424.693998,0
2299,3541,2227910517.249855,382027521.417998,0
2300,3542,2310328096.204411,389389426.332405,0
2301,3543,2335543119.575815,405779571.198312,0
2302,3544,2336842683.424326,442728199.336686,0
2303,3547,544050920.326083,-237615942.851756,0
2304,3548,583352605.417176,-249968838.189262,0
2305,3549,582461494.996075,-282725656.810932,0
2306,3550,657795575.578259,-305853002.008359,0
2307,3553,406345231.040216,209807133.759297,0
2308,3554,862878906.020625,269539590.273083,0
2309,3555,659910721.100635,239414498.460505,0
2310,3556,753955592.451832,45025062.696176,0
2311,3559,829755463.300473,4876528.101333,0
2312,3560,769132539.094221,-57754179.275689,0
2313,3561,749799099.062460,-5461740.765369,0
2314,3562,808242464.794354,-76031936.448347,0
2315,3565,1537250442.747791,-180448684.573614,0
2316,3566,1511094621.357104,-237385907.318739,0
2317,3567,1614670878.085063,-172714908.628064,0
2318,3568,1557502293.025954,-209909468.386316,0
2319,3571,753196105.117422,215243402.803930,0
2320,3572,777967484.986730,201676130.200103,0
2321,3573,621336280.918308,173547380.092915,0
2322,3574,600918710.247150,-17116.586952,0
2323,3577,957740849.081767,261018662.160106,0
2324,3578,1057537798.762959,397797967.694826,0
2325,3579,978865738.224361,364026522.300076,0
2326,3580,1031141172.139280,341601517.101360,0
2327,3583,1791186407.162401,-127255158.915597,0
2328,3584,2121579427.814958,-38872769.542637,0
2329,3585,2087046043.729987,113866122.548990,0
2330,3586,1881815124.132801,-81700437.422930,0
2331,3589,416808389.360469,-164911249.256052,0
2332,3590,355905214.814736,-157084233.783749,0
2333,3591,405794358.414370,-143850659.096248,0
2334,3592,376235891.175465,-329221741.002815,0
2335,3595,2698863025.850300,38811022.846289,0
2336,3596,2718460673.405928,59155830.804408,0
2337,3597,2724189548.078101,43859982.892280,0
2338,3598,2700530886.462510,86504853.019177,0
2339,3601,272837900.764288,230642422.383563,0
2340,3602,436440856.758904,504500707.236088,0
2341,3603,292708597.731612,425623278.329099,0
2342,3604,343959774.088857,47830191.582953,0
2343,3607,1348182470.314051,42978349.588521,0
2344,3608,1217877081.100156,-335917.714370,0
2345,3609,1417388881.137522,-8938547.083821,0
2346,3610,1308831920.141476,23961488.151597,0
2347,3613,2222733636.433783,129235945.137900,0
2348,3614,2248952585.052989,-116476571.725218,0
2349,3615,2110223808.033927,55878165.344471,0
2350,3616,2090114810.581865,41633080.731872,0
2351,3619,1445241145.390353,-98176234.133476,0
2352,3620,1426088004.474298,-155650711.802360,0
2353,3621,1337113503.023046,-162621568.424251,0
2354,3622,1374364024.590278,-99846827.442621,0
2355,3625,1665356445.312115,-277097845.088121,0
2356,3626,1857993464.394505,-230922066.959547,0
2357,3627,1894519409.796821,-151894284.089467,0
2358,3628,2024322845.165138,-327919745.905006,0
2359,3631,2295731084.435514,-429140795.430738,0
2360,3632,2133577937.804560,-239610779.231070,0
2361,3633,2344828625.823069,-105792147.635208,0
2362,3634,2339900782.841717,-127680301.979067,0
2363,3637,1008893440.968322,-282215559.480489,0
2364,3638,1030619981.965829,-270736341.381069,0
2365,3639,1046090785.359497,-137903740.301737,0
2366,3640,1216690987.296459,-201535769.936652,0
2367,3643,763240812.001520,-450406498.636926,0
2368,3644,901083371.987926,-445977871.527080,0
2369,3645,877993680.968199,-404045214.585216,0
2370,3646,917419573.226161,-286764199.737243,0
2371,3649,2027228195.664327,-39945135.105041,0
2372,3650,2277537199.791453,63913398.186722,0
2373,3651,2305334193.086135,275297289.892367,0
2374,3652,2173542777.396379,221248390.665279,0
2375,3655,1971708627.693018,-227428872.182117,0
2376,3656,2051060126.025240,-435924937.401884,0
2377,3657,2141070871.245112,-343218189.735672,0
2378,3658,2144360721.410813,-271103586.675295,0
2379,3661,2325267327.417044,-183442774.147382,0
2380,3662,2447244759.276700,-178722782.611326,0
2381,3663,2334120928.782531,-198082945.339805,0
2382,3664,2465591804.515173,-294394951.595005,0
2383,3667,418664820.818760,-31908266.558113,0
2384,3668,716088477.192300,-106098494.905144,0
2385,3669,550806522.300696,231585412.179329,0
2386,3670,911845722.177693,15088776.684118,0
2387,3673,242653018.524542,-108129997.256456,0
2388,3674,297646874.814462,-112431528.721475,0
2389,3675,196084395.485586,-236813224.591879,0
2390,3676,312612425.570665,-197855045.918454,0
2391,3679,535121563.590096,220782335.885954,0
2392,3680,624988070.764499,50576005.079419,0
2393,3681,772584909.056868,-78492865.779788,0
2394,3682,566353708.033695,204926906.693070,0
2395,3685,1620431702.664252,127497564.439463,0
2396,3686,1861895009.145303,28734491.015357,0
2397,3687,2114559110.610997,88179894.258710,0
2398,3688,2443186402.250466,72011702.773428,0
2399,3691,1883271881.358483,178983935.234053,0
2400,3692,1757225658.692272,385162763.437602,0
2401,3693,1694915407.477202,439991628.902586,0
2402,3694,1687436753.729912,426481430.557850,0
2403,3698,894625839.743120,254990248.505568,0
2404,3699,1001708168.781995,245815226.483785,0
2405,3700,601333972.460994,95082662.889505,0
2406,3701,609697288.798786,89553062.117198,0
2407,3702,599924316.005672,50085758.112328,0
2408,3705,232635211.603508,128714567.329874,0
2409,3706,521449392.062787,37827279.658662,0
2410,3707,499219107.588119,254305946.960552,0
2411,3708,445965668.598816,33050724.052081,0
2412,3709,580386744.205562,-13975536.562633,0
2413,3712,1362351920.047880,295978751.150617,0
2414,3713,1294675069.140763,503504964.840670,0
2415,3714,1371747422.672294,426338944.830119,0
2416,3715,1367468183.956980,461607643.153311,0
2417,3716,1432344241.435906,433857969.994423,0
2418,3719,164293688.188390,-150933517.040310,0
2419,3720,130361752.568615,-191222418.175606,0
2420,3721,117920182.191535,-121075454.456526,0
2421,3722,206192693.654345,-174361582.554141,0
2422,3723,174088967.308144,-216735092.853384,0
2423,3726,215855499.812128,-337962589.946104,0
2424,3727,264372859.997482,-326264177.909166,0
2425,3728,198602697.992625,-295996880.969776,0
2426,3729,267093216.975021,-316636316.969255,0
2427,3730,261722595.974955,-239901985.483248,0
2428,3733,1594882511.915879,300442293.956098,0
2429,3734,1587762834.723728,307578847.804615,0
2430,3735,1641726679.135512,318915666.993204,0
2431,3736,1663747093.381944,315447532.936777,0
2432,3737,1635970094.628470,304409533.209135,0
2433,3740,1912850720.250647,101364570.258375,0
2434,3741,1898855033.390984,311543919.173319,0
2435,3742,1787557071.223012,292491400.660294,0
2436,3743,1639919176.352780,302984428.467765,0
2437,3744,1530277381.388250,362216168.908023,0
2438,3747,2354744933.969070,-146387295.749388,0
2439,3748,2387779724.894775,-187401544.895164,0
2440,3749,2466562428.607286,-213015799.971618,0
2441,3750,2431420149.520184,-165480331.593357,0
2442,3751,2433859784.110342,-134953988.681853,0
2443,3754,1837856749.704049,-30613243.823451,0
2444,3755,1811365432.050730,-20903063.545427,0
2445,3756,1817722531.976820,-12205398.045452,0
2446,3757,1790876509.360937,-14830434.548602,0
2447,3758,1848556196.955171,-38775766.645615,0
2448,3761,588034167.861104,363940622.617034,0
2449,3762,544930165.583543,399248153.895027,0
2450,3763,258049340.816572,356649735.159387,0
2451,3764,249824560.368258,364002198.245731,0
2452,3765,233504895.503848,366946127.359347,0
2453,3768,1619252044.485704,-83992759.542999,0
2454,3769,1649941803.062998,-258687215.704549,0
2455,3770,1702431735.303058,-178334380.395527,0
2456,3771,1584521591.270149,-159452579.012281,0
2457,3772,1754667644.582694,-222099825.723167,0
2458,3775,894113267.515737,509531336.392670,0
2459,3776,852435420.151568,491218781.874954,0
2460,3777,865538046.207157,505173572.797889,0
2461,3778,891265919.109925,486698127.697476,0
2462,3779,933332495.363534,516288325.442034,0
2463,3782,2022770353.147127,-53977461.069206,0
2464,3783,1758633487.347198,397767045.046291,0
2465,3784,2016315579.200462,427793794.706962,0
2466,3785,2210794242.059932,253464192.136634,0
2467,3786,1899548415.606582,402249360.390694,0
2468,3789,1397184207.246181,-405451984.351204,0
2469,3790,1168025366.749324,-255474509.426961,0
2470,3791,1228221020.641953,-151818497.606104,0
2471,3792,895327691.852405,-136244773.893047,0
2472,3793,975496568.040325,-32456311.424536,0
2473,3796,2056161003.764434,-312523127.157433,0
2474,3797,2132954144.239532,-308586775.473774,0
2475,3798,1799111922.080036,-201809233.206263,0
2476,3799,1825598014.776145,-332768580.996920,0
2477,3800,1757659767.122931,-310302221.963166,0
2478,3803,1727984276.595832,-234556602.894756,0
2479,3804,1774079973.789395,-296215074.480236,0
2480,3805,1780790824.642362,-308755529.449709,0
2481,3806,1767433368.689602,-265882906.292139,0
2482,3807,1733192480.793730,-287462562.554595,0
2483,3810,1800455250.812853,-330776367.697751,0
2484,3811,1754739251.909858,-447668911.865763,0
